test_id,timestamp,n_points,n_observations,lengthscale,variance,jitter,mcmc_samples,mcmc_burn,mcmc_scale,mcmc_seed,bayesian_mse,bayesian_mae,bayesian_rmse,bayesian_correlation,bayesian_covariance,dirichlet_mse,dirichlet_mae,dirichlet_rmse,dirichlet_correlation,dirichlet_covariance,gp_mse,gp_mae,gp_rmse,gp_correlation,gp_covariance,spatial_mse,spatial_mae,spatial_rmse,spatial_correlation,spatial_covariance,mse_diff,mae_diff,correlation_diff,better_model_mse,better_model_mae,bayesian_better_count,dirichlet_better_count,gp_better_count,spatial_better_count,equal_count,wilcoxon_pvalue,test_duration_seconds
test_0089_20251113_230638,2025-11-13 23:06:38,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.5859063307775051e-06,0.0009558162380612,0.0012593277296945,0.7438391218621602,2.148273521615482e-06,3.874221717915548e-06,0.0015316194347126,0.0019683042747287,0.6528689098694987,3.178761640849528e-06,5.496394162830569e-06,0.001826730155802,0.0023444389868005,0.6528689098679944,3.7954413991624953e-06,4.818619480691929e-06,0.0017095518646243,0.0021951354128371,0.6746141075880697,3.768633061144746e-06,-2.2883153871380424e-06,-0.0005758031966513,0.0909702119926614,Bayesian,Bayesian,113,41,13,27,0,3.306839988756675e-07,3.338411
test_0090_20251113_230641,2025-11-13 23:06:41,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.7802030677232837e-06,0.0010757509761825,0.001334242507089,0.7560193005310232,2.764590623453155e-06,3.3292316967818817e-06,0.0014029740766029,0.0018246182331605,0.7029199250399356,3.3908835557836984e-06,4.817200365738755e-06,0.0017121249299414,0.0021948121481663,0.702919925036823,4.048714965590424e-06,4.213160536250794e-06,0.0015750824111639,0.0020525984839346,0.7209474137603765,3.989226014951711e-06,-1.5490286290585985e-06,-0.0003272231004203,0.0530993754910875,Bayesian,Bayesian,102,51,16,25,0,0.0029798181197254,3.516119
test_0091_20251113_230644,2025-11-13 23:06:44,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.829699083071637e-06,0.0010924423608005,0.0013526636991771,0.7072277327838958,2.133372179724353e-06,3.3911933487885524e-06,0.0014578725118618,0.0018415193044843,0.6385322087252767,2.814580558432407e-06,4.63992629751309e-06,0.0016918821398324,0.0021540488150255,0.6385322087434713,3.3606091872086984e-06,4.00438173159514e-06,0.0015299892113757,0.0020010951330696,0.6634500462249419,3.334992082722535e-06,-1.5614942657169154e-06,-0.0003654301510613,0.0686955240586191,Bayesian,Bayesian,109,39,13,33,0,0.0002333622117316,3.099993
test_0092_20251113_230648,2025-11-13 23:06:48,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.851354590826157e-06,0.0010969036893587,0.0013606449172455,0.7556197872365411,2.849927862598825e-06,3.678549240476007e-06,0.00151821834916,0.0019179544417102,0.6818170485361958,3.36069625592244e-06,5.301287188198716e-06,0.0018310010918026,0.0023024524290848,0.6818170485432836,4.01267132974235e-06,4.679137836368024e-06,0.001714246301163,0.0021631314884601,0.7004607299734955,3.971038813420563e-06,-1.8271946496498496e-06,-0.0004213146598013,0.0738027387003452,Bayesian,Bayesian,113,46,15,20,0,3.866114203389864e-05,3.476135
test_0093_20251113_230652,2025-11-13 23:06:52,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.1335099381405302e-06,0.0010556073065547,0.0014606539419522,0.7089118210428201,2.603687011048604e-06,3.5682361725239144e-06,0.0014652975382609,0.0018889775468554,0.6448821788854193,2.9618372009374296e-06,4.960193150331241e-06,0.0017325502691554,0.0022271491082393,0.6448821788836085,3.5364336179247554e-06,4.4688241498437386e-06,0.0016208400372951,0.0021139593538769,0.6597474228812964,3.492458686092435e-06,-1.4347262343833835e-06,-0.0004096902317062,0.0640296421574008,Bayesian,Bayesian,111,48,18,17,0,8.093332196610249e-06,3.697352
test_0094_20251113_230655,2025-11-13 23:06:55,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.001135806305409e-06,0.0011457930991769,0.0014146150735466,0.6728270675174862,1.9593054593240634e-06,4.16993519877564e-06,0.0015616843881764,0.0020420419189565,0.5959546326891293,2.8011709107667665e-06,5.743948420756548e-06,0.001832359540975,0.0023966535879756,0.5959546326890255,3.3445980674479707e-06,5.047388032998782e-06,0.0017266353141649,0.0022466392752283,0.6198614201368929,3.336457338833714e-06,-2.168799392470231e-06,-0.0004158912889994,0.0768724348283569,Bayesian,Bayesian,113,39,19,23,0,5.287394181967045e-05,3.252206
test_0095_20251113_230659,2025-11-13 23:06:59,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.218987144997556e-06,0.0011991314536765,0.0014896265119141,0.6648284845246741,2.199062987415789e-06,3.3730444965507287e-06,0.001419399676519,0.0018365850093449,0.6592411035472759,2.9945193189690394e-06,4.69698353505848e-06,0.0016724655616044,0.0021672525314458,0.6592411035627772,3.575456066872275e-06,4.123839696163097e-06,0.0015703151453191,0.0020307239340105,0.677821746518786,3.523197567709e-06,-1.1540573515531727e-06,-0.0002202682228424,0.0055873809773981,Bayesian,Bayesian,98,53,19,24,0,0.1105577050531991,3.211261
test_0096_20251113_230702,2025-11-13 23:07:02,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.1457766910041065e-06,0.0010822451677516,0.0014648469855258,0.6811018504946146,2.2963739139359285e-06,3.913121736942561e-06,0.0015462483450277,0.0019781612009496,0.6196969132869957,2.8975332625966097e-06,5.422237770612575e-06,0.0018268652894954,0.002328569898159,0.6196969132651202,3.45965471538728e-06,4.68581040332665e-06,0.0016752347101201,0.0021646732786558,0.6439984080633362,3.4282628605856875e-06,-1.7673450459384547e-06,-0.0004640031772761,0.0614049372076188,Bayesian,Bayesian,112,41,16,25,0,8.84890264430485e-06,3.506923
test_0097_20251113_230706,2025-11-13 23:07:06,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.006921281498769e-06,0.0011333567294817,0.0014166584914857,0.6742177078555173,1.992941874138482e-06,3.696915731769288e-06,0.0015206375138983,0.0019227365216714,0.599821191561918,2.6282176411071205e-06,4.989883444840651e-06,0.0017711973200202,0.0022338047015888,0.5998211915754732,3.138091863485404e-06,4.399499944997351e-06,0.0016455432044216,0.002097498497019,0.6212136329826661,3.112061161091489e-06,-1.6899944502705185e-06,-0.0003872807844166,0.0743965162935992,Bayesian,Bayesian,110,39,18,27,0,0.0001146128057658,3.370185
test_0098_20251113_230709,2025-11-13 23:07:09,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.088819013184305e-06,0.0011566393942456,0.0014452747189321,0.6810480103282122,2.220789003931436e-06,4.056273357964492e-06,0.0015683238747789,0.0020140192049641,0.6340767350028721,3.087264184451872e-06,5.713763820943847e-06,0.001872669684631,0.0023903480543518,0.634076735006941,3.686193436243472e-06,4.785837291798657e-06,0.0017182738673871,0.0021876556611584,0.6640122242036088,3.654154424741389e-06,-1.967454344780187e-06,-0.0004116844805333,0.04697127532534,Bayesian,Bayesian,104,51,12,27,0,0.0011253629837174,3.015495
test_0099_20251113_230713,2025-11-13 23:07:13,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.994617727466368e-06,0.001328483048828,0.0017304963818125,0.6436000002908817,2.634562368538574e-06,3.576994741388988e-06,0.001501493425075,0.0018912944618406,0.6861855750782391,3.3535860241369374e-06,5.153230445645944e-06,0.001797164326058,0.0022700727842177,0.6861855750761656,4.00418171267931e-06,4.538231728284389e-06,0.0016669200761168,0.0021303125893362,0.7043211957927128,3.954504293193274e-06,-5.823770139226201e-07,-0.000173010376247,-0.0425855747873573,Bayesian,Bayesian,102,52,14,26,0,0.0623392809562073,3.3284
test_0100_20251113_230716,2025-11-13 23:07:16,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.4056015478279024e-06,0.0012049757412207,0.0015510001766047,0.6863460939045062,2.6190342877364784e-06,4.42746456214358e-06,0.0015757920872521,0.0021041541203399,0.6684343078394896,3.5585353368313465e-06,6.4601486983941766e-06,0.0019180094095699,0.0025416822575597,0.6684343078391737,4.248891192173095e-06,5.862793032752917e-06,0.001840955985439,0.0024213205142551,0.6831603238525649,4.213496160849157e-06,-2.0218630143156777e-06,-0.0003708163460313,0.0179117860650165,Bayesian,Bayesian,106,53,18,17,0,0.0045722436642442,3.087483
test_0101_20251113_230719,2025-11-13 23:07:19,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.8450615826195363e-06,0.0010882969018949,0.0013583304394069,0.6898545127910802,1.7932553063451318e-06,3.458651478258857e-06,0.0014571837684383,0.0018597450035579,0.6180386998390413,2.668009990924234e-06,4.668545005323033e-06,0.0016918880666598,0.0021606816066517,0.6180386998471649,3.1856039292756773e-06,4.014633713979118e-06,0.0015563477520691,0.0020036550885766,0.6443968277160702,3.162935415762503e-06,-1.6135898956393203e-06,-0.0003688868665434,0.0718158129520389,Bayesian,Bayesian,106,40,21,27,0,0.0011003083346812,3.291598
test_0102_20251113_230723,2025-11-13 23:07:23,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.242381568086515e-06,0.0012381915869684,0.0014974583694001,0.6495781598693326,2.0551435298633136e-06,3.729205510143416e-06,0.0015315903958007,0.0019311150950016,0.6198336872006316,2.81551611524629e-06,5.122239785170581e-06,0.0018024831408576,0.002263236572957,0.6198336871938919,3.361726241391636e-06,4.152917409029243e-06,0.0016073268820544,0.0020378708028305,0.6567496272774581,3.335920034758529e-06,-1.4868239420569008e-06,-0.0002933988088322,0.029744472668701,Bayesian,Bayesian,95,54,14,31,0,0.0212684445483509,3.190352
test_0103_20251113_230726,2025-11-13 23:07:26,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.9304504325112773e-06,0.0010986185371693,0.0013894065036954,0.7042951192642068,2.284394977739561e-06,4.354017928806326e-06,0.0016589103881873,0.0020866283638459,0.6037626465410467,2.941254951032025e-06,6.070945880407022e-06,0.0019748414253545,0.0024639289519803,0.6037626465424679,3.511858411517688e-06,5.4088927818663664e-06,0.0018564730504419,0.0023257026426149,0.6262127919142118,3.5153303684687134e-06,-2.423567496295049e-06,-0.000560291851018,0.1005324727231601,Bayesian,Bayesian,118,45,6,25,0,7.788740420942308e-09,3.252063
test_0104_20251113_230729,2025-11-13 23:07:29,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.995942579147128e-06,0.0010812827569819,0.0014127783191807,0.6991885046074077,2.317229963216044e-06,4.142471519685727e-06,0.0015898573448411,0.0020353062471494,0.5510273948202943,2.422457512507347e-06,5.5302522671279214e-06,0.0018556973672447,0.0023516488400966,0.5510273947679727,2.892414270027653e-06,4.666648810702543e-06,0.0016882007506018,0.0021602427666127,0.5819771995263583,2.8717822151102614e-06,-2.1465289405385987e-06,-0.0005085745878591,0.1481611097871134,Bayesian,Bayesian,128,36,14,16,0,2.333787189561393e-08,3.23494
test_0105_20251113_230733,2025-11-13 23:07:33,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.5867363581870737e-06,0.0012896886447145,0.0016083334101445,0.6129797182841538,2.0521996214208947e-06,4.467048678717406e-06,0.0016265156204834,0.0021135393724076,0.5628449572194606,2.6409412137759147e-06,6.0936767900770026e-06,0.0018910964676475,0.0024685373787076,0.562844957223752,3.1532838092515404e-06,5.3462497971680165e-06,0.0017356056372601,0.002312195882093,0.5825868391077056,3.1044870986657616e-06,-1.880312320530332e-06,-0.0003368269757688,0.0501347610646931,Bayesian,Bayesian,98,46,19,31,0,0.008097141130679,3.491018
test_0106_20251113_230736,2025-11-13 23:07:36,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.7269972338810229e-06,0.0010779626765288,0.0013141526676459,0.7174314727204675,2.031223552760628e-06,3.639155324222853e-06,0.0014943074112586,0.0019076570247879,0.6026094816532845,2.624537784305852e-06,4.905842141589732e-06,0.0017650321417004,0.0022149135742935,0.6026094816244996,3.133698114175244e-06,4.269425272224781e-06,0.0016414005905506,0.0020662587621652,0.6273459785375914,3.115204567169509e-06,-1.91215809034183e-06,-0.0004163447347298,0.1148219910671829,Bayesian,Bayesian,111,51,14,18,0,3.866114203389864e-05,3.168424
test_0107_20251113_230740,2025-11-13 23:07:40,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.693161933221329e-06,0.0010053783547671,0.0013012155598598,0.7292643226655958,2.1872596213841305e-06,3.6401175507631737e-06,0.0014447990448026,0.0019079092092558,0.6222793400793495,2.794871494886628e-06,4.9857180083149655e-06,0.0016916308385052,0.0022328721432977,0.6222793401044996,3.337076565111235e-06,4.461593944885871e-06,0.0016046077388569,0.0021122485518721,0.6413912999943201,3.318697454878023e-06,-1.946955617541845e-06,-0.0004394206900355,0.1069849825862463,Bayesian,Bayesian,109,39,24,22,0,4.018747659199678e-05,3.367619
test_0108_20251113_230743,2025-11-13 23:07:43,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.8754330030746768e-06,0.0010459709393011,0.0013694644950033,0.7041279035738304,2.1826091030885105e-06,4.188505609756988e-06,0.0016286220584781,0.0020465838877888,0.5918203658457897,2.7736655404386366e-06,5.757746282355675e-06,0.0019103221990843,0.002399530429554,0.5918203658347783,3.3117566552588315e-06,5.074449213496527e-06,0.0017636983439786,0.0022526538157241,0.6126064574463709,3.280296424902113e-06,-2.3130726066823107e-06,-0.0005826511191769,0.1123075377280407,Bayesian,Bayesian,121,37,15,21,0,5.967538906259186e-09,3.485934
test_0109_20251113_230747,2025-11-13 23:07:47,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.7744891309915256e-06,0.0010328655255719,0.0013320995199276,0.7552741302227172,2.746758130969848e-06,3.346378411592424e-06,0.0014418288853255,0.0018293109116802,0.70406819703049,3.411341064780584e-06,4.851073878807728e-06,0.0017339478361437,0.0022025153526837,0.7040681970216249,4.073141231491908e-06,4.294973511292323e-06,0.0016497347867011,0.0020724317868852,0.7215698846135333,4.030219626900364e-06,-1.571889280600898e-06,-0.0004089633597536,0.0512059331922272,Bayesian,Bayesian,118,43,16,17,0,2.268695823403376e-05,3.312126
test_0110_20251113_230750,2025-11-13 23:07:50,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.472416387068204e-06,0.0012379491786975,0.0015723919317613,0.6274670873867013,2.0830784830037883e-06,3.819152800808533e-06,0.0015268950271211,0.0019542652841435,0.6399273930287938,3.035621448325586e-06,5.351914907637925e-06,0.0018010334171436,0.0023134206075934,0.6399273930310474,3.624532009327049e-06,4.799775077591162e-06,0.0017037205734485,0.0021908388981372,0.6569594560800868,3.59212387176135e-06,-1.3467364137403293e-06,-0.0002889458484236,-0.0124603056420924,Bayesian,Bayesian,106,44,17,27,0,0.0054224000291182,3.18944
test_0111_20251113_230753,2025-11-13 23:07:53,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.976172940876214e-06,0.0011235253934337,0.0014057641839498,0.6764209011371928,1.9602688678907377e-06,3.676040467065954e-06,0.001523481093503,0.0019173003069592,0.6128179121221802,2.729569629277667e-06,5.006834426018613e-06,0.0017561275424919,0.0022375956797461,0.612817912125676,3.2591061373866125e-06,4.314329537614741e-06,0.0016142017271125,0.0020770964199128,0.6375494644150699,3.225343169971755e-06,-1.6998675261897402e-06,-0.0003999557000693,0.0636029890150126,Bayesian,Bayesian,109,33,24,28,0,5.958442994318644e-05,2.960364
test_0112_20251113_230757,2025-11-13 23:07:57,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.2645289245615087e-06,0.0012062442812666,0.0015048351818592,0.6494023267020944,2.0815721269171605e-06,4.244667087394555e-06,0.0016497810010354,0.0020602589855148,0.5818793955115983,2.712729606627791e-06,5.809727708820761e-06,0.0019109148905463,0.0024103376752689,0.5818793955107266,3.2389991500995767e-06,4.919945769888019e-06,0.0017324537944975,0.0022180950768368,0.6094435309844877,3.198978593283065e-06,-1.980138162833046e-06,-0.0004435367197688,0.0675229311904961,Bayesian,Bayesian,119,31,16,28,0,7.902508387114617e-06,3.247877
test_0113_20251113_230800,2025-11-13 23:08:00,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.708312016606968e-06,0.0010466247488773,0.0013070241071254,0.7221526956553345,2.0772676612734408e-06,3.753601039798215e-06,0.0015383318908886,0.0019374212344759,0.6331946437137612,2.9449971782875545e-06,5.216694681111874e-06,0.0018103943888525,0.0022840084678284,0.6331946437114113,3.516326630826936e-06,4.608915919932994e-06,0.0017062820412321,0.0021468385873029,0.6529778639487082,3.483019317052767e-06,-2.0452890231912467e-06,-0.0004917071420113,0.0889580519415732,Bayesian,Bayesian,115,42,14,23,0,1.3274282253169798e-06,3.07753
test_0114_20251113_230803,2025-11-13 23:08:03,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.1600269064924527e-06,0.0012080294414212,0.001469702999416,0.6751481043682587,2.244619052632273e-06,3.799458648916195e-06,0.0015070971904861,0.0019492200103929,0.6335411312617523,2.969196914539967e-06,5.293224210874723e-06,0.0017994070712911,0.0023007008086395,0.6335411312588063,3.545221115936152e-06,4.7328347099015525e-06,0.0017113753525733,0.0021755079199813,0.6520483579919116,3.520961031367216e-06,-1.6394317424237425e-06,-0.0002990677490649,0.0416069731065064,Bayesian,Bayesian,116,44,18,16,0,0.001463603954051,3.051333
test_0115_20251113_230807,2025-11-13 23:08:07,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.4164871324536653e-06,0.0012205210310873,0.0015545054301782,0.65842595455276,2.340825891454971e-06,3.89299105972409e-06,0.0014942396537975,0.0019730664103684,0.6321042915944458,2.9985110280416024e-06,5.440077788845984e-06,0.0017559177296813,0.0023323974337247,0.6321042915989803,3.580222167549468e-06,4.453698810503509e-06,0.0016032244310227,0.0021103788310404,0.6652498836942076,3.5386166846940874e-06,-1.4765039272704247e-06,-0.0002737186227101,0.0263216629583141,Bayesian,Bayesian,95,58,19,22,0,0.0248863150120583,3.215415
test_0116_20251113_230810,2025-11-13 23:08:10,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.1577428854939914e-06,0.0011585260950339,0.0014689257590137,0.6903730225641154,2.417877120007477e-06,3.5027960372755657e-06,0.0014571539849389,0.0018715758165982,0.6412755379874583,2.896597705782728e-06,4.836831497893546e-06,0.0017217431298008,0.0021992797679907,0.6412755379841172,3.4585376605884747e-06,4.24166300442476e-06,0.0015894894001077,0.0020595298017811,0.6644259436943625,3.4450177419332418e-06,-1.3450531517815745e-06,-0.000298627889905,0.049097484576657,Bayesian,Bayesian,96,55,18,25,0,0.0085677627102185,3.064042
test_0117_20251113_230813,2025-11-13 23:08:13,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.135191208030938e-06,0.0011336321634837,0.0014612293481965,0.685089970707162,2.3299874073675186e-06,3.6373512274107016e-06,0.0014559924284626,0.0019071841094689,0.6548734178870387,3.0870147026348364e-06,5.116418369302114e-06,0.0017547856888471,0.0022619501252905,0.654873417904239,3.685895555442825e-06,4.4587890371930425e-06,0.0016402169839683,0.0021115844849763,0.6774674481251138,3.657844987489017e-06,-1.5021600193797635e-06,-0.0003223602649788,0.0302165528201233,Bayesian,Bayesian,101,53,15,25,0,0.0063387327447411,3.181673
test_0118_20251113_230817,2025-11-13 23:08:17,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.7840878903593166e-06,0.0010618222219944,0.0013356975295175,0.7273442798010133,2.363650836109632e-06,4.749363326495622e-06,0.0016661440556027,0.0021793034039563,0.583427353693032,2.913375357978344e-06,6.621715253420127e-06,0.0019487748470998,0.0025732693705518,0.5834273536911879,3.478570177383629e-06,5.82015504221714e-06,0.0018385763238036,0.0024124997496822,0.6073002228513911,3.4701952108535225e-06,-2.965275436136305e-06,-0.0006043218336083,0.1439169261079813,Bayesian,Bayesian,113,41,16,24,0,2.456256994222182e-06,3.492141
test_0119_20251113_230820,2025-11-13 23:08:20,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,2.3113482529939973e-06,0.0011916172315629,0.0015203118933278,0.6306520431671753,1.9324583400560573e-06,4.040283435268207e-06,0.0015390898809482,0.0020100456301457,0.5897668469316434,2.695515361252364e-06,5.510417246677144e-06,0.0017996631140343,0.0023474277937089,0.5897668469263897,3.2184453411965125e-06,5.059501554192794e-06,0.0017208616119421,0.0022493335800171,0.6016749885566594,3.177988498597451e-06,-1.7289351822742091e-06,-0.0003474726493853,0.0408851962355318,Bayesian,Bayesian,105,42,23,24,0,0.0027992126066996,3.294452
test_0120_20251113_230823,2025-11-13 23:08:23,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.983216026765929e-06,0.0011493182331148,0.0014082670296381,0.6743166689965805,1.942333819508117e-06,4.414988668322671e-06,0.0016388966211817,0.0021011874424531,0.6133724464395892,3.0487192437199333e-06,6.207396534789756e-06,0.0019386374493419,0.0024914647368144,0.6133724464387958,3.640170776998583e-06,5.489702966099272e-06,0.0018028836973665,0.0023430115164248,0.6330555226708234,3.605222491743589e-06,-2.4317726415567424e-06,-0.0004895783880668,0.0609442225569912,Bayesian,Bayesian,116,43,15,20,0,2.9751436498328165e-05,2.814639
test_0121_20251113_230827,2025-11-13 23:08:27,194,1000,1000,1.0,1e-06,6000,2500,6.0,42,1.3434713463722388e-06,0.0009198095107537,0.0011590821137314,0.785581536290246,2.1166440252970787e-06,3.1866637724817536e-06,0.0013656307804746,0.001785122901226,0.6730217381880181,3.0227731347482747e-06,4.444294195522921e-06,0.0016337130112156,0.0021081494718171,0.6730217381531238,3.609191121933616e-06,3.674041186525227e-06,0.0014921460099153,0.0019167788569694,0.7050526699898412,3.585740135237879e-06,-1.8431924261095148e-06,-0.0004458212697209,0.1125597981022278,Bayesian,Bayesian,111,43,13,27,0,2.4285977251233863e-05,3.133434
test_0122_20251113_231025,2025-11-13 23:10:25,775,1000,1000,1.0,1e-06,6000,2500,0.6,42,2.442597342561069e-07,0.0003857614085126723,0.0004942263997968005,0.2860130491129096,4.6031082286396256e-08,4.439184787435499e-07,0.0005200797005763257,0.0006662720756144218,0.3958535318282812,1.2843517257787588e-07,1.2841343050316953e-06,0.0008835383327242651,0.0011331964988613825,0.39585353192436806,2.2797243135008126e-07,7.878982356605131e-07,0.000681555358854448,0.0008876363194802887,0.47255318541298363,2.221528121592542e-07,-1.9965874448744298e-07,-0.0001343182920636534,-0.10984048271537161,Bayesian,Bayesian,414,189,39,133,0,1.5331620764286272e-12,39.71111
